lat,lon,alt
0.8284404389121234,0.7400342018341899,0.5176934853576647
0.8030915444531841,0.7313255983488292,0.5065166201793545
0.7769201855705321,0.7231338693016495,0.49572699134961695
0.7500486844985391,0.7153938759997377,0.4858165773819145
0.7225844911972239,0.7080445619340492,0.4772582100008229
0.6946224709102529,0.7010291795819564,0.4704955160327309
0.6662470093763919,0.6942951468287353,0.46593338459891953
0.6375339038411265,0.6877936810058436,0.4639291508191974
0.608552041692369,0.6814793083886481,0.46478467585053096
0.5793648871098899,0.6753093107423223,0.46873948730857506
0.5500318054053469,0.6692431453978154,0.4759651242091252
0.5206092586927108,0.6632418585420781,0.4865608068670433
0.49115190769026745,0.657267500551147,0.5005505252466342
0.46171365436857265,0.651282545517116,0.5178816097755039
0.4323486597323326,0.645249313427725,0.5384248173650121
0.40311237074107165,0.6391293920456406,0.561975933257667
0.37406259040392653,0.6328830561176201,0.5882588572167577
0.34526062536530244,0.6264686842323648,0.61693011144013
0.3167725454771467,0.6198421789447129,0.6475846782630903
0.2886705892429404,0.6129564046572258,0.6797630490163797
0.2610347463603938,0.6057606716754853,0.7129593419725033
0.23395454186426906,0.5982003159063546,0.7466303276758346
0.2075310323304529,0.5902164544503935,0.7802051844445437
0.18187899834679694,0.5817460406563044,0.8130957956818641
0.1571292720509192,0.5727224000831452,0.8447073937853808
0.13343106479370437,0.5630765002162179,0.8744493528916664
0.11095404785907559,0.552739283367992,0.9017459340509255
0.08988978103391287,0.5416454511141351,0.9260467914788819
0.07045188305637506,0.5297390832659531,0.9468370567477926
0.052874123494053626,0.5169813272444798,0.9636468287865121
0.03740546218061003,0.5033600038728283,0.976059910851518
0.02430110588990425,0.4889002624603406,0.9837216507728961
0.013809074296297241,0.47367442121683834,0.9863457573675696
0.006152713227421502,0.45780814353169774,0.9837199835837431
0.0015110067933951088,0.44147973200517915,0.9757105854295105
0.0,0.42491026540114396,0.962265484775731
0.0016593957933118686,0.40834477691895277,0.9434160835941015
0.006447740759916776,0.3920278698200419,0.9192776969483916
0.014247513830133451,0.37617943576344903,0.890048592062886
0.024878723787094992,0.36097609758313265,0.8560076409608897
0.03811755866285216,0.3465416695436243,0.8175106145022895
0.05371602977558393,0.3329467304690559,0.774985166065786
0.0714193394503046,0.32021497687831246,0.7289245735293939
0.09097916924543042,0.3083331324235921,0.679880328489304
0.11216248759461839,0.2972615914882522,0.62845368158413
0.1347564039933573,0.2869439690088094,0.5752862721078102
0.158570004521158,0.2773147188712709,0.5210499884398736
0.1834341384822331,0.2683046850595245,0.4664362227694383
0.2091999692879496,0.2598448297451264,0.41214469866071113
0.2357368882089717,0.25186852327232545,0.358872062674525
0.2629301902287906,0.24431278308548632,0.3073004409618143
0.2906787547782422,0.23711878852286494,0.25808616796967954
0.31889286343062434,0.23023192172707624,0.2118488966211558
0.3474922139994937,0.22360151388911892,0.16916129716256023
0.376404145774865,0.21718041867021165,0.1305395450116329
0.40556206483817636,0.21092449178847095,0.09643478621100599
0.4349040445952224,0.20479202535266539,0.06722575256170416
0.46437157005839047,0.19874316475696863,0.04321267734082568
0.4939083917852995,0.19273932223742524,0.024612637132378268
0.5234594547521013,0.1867425924814584,0.011556416299722372
0.5529698675816154,0.1807151705225412,0.004086958757518744
