fecha_hora,latitud,longitud,altitud_km,bstar_nasa
2026-03-13T04:38:27.975456,7.099379930957324,-179.79991544245559,426.4608059408928,0.00015844
2026-03-13T04:37:27.975456,4.05715953416686,178.02830458764993,426.66276804531554,0.00015844
2026-03-13T04:36:27.975456,1.007787211480859,175.87479334830797,426.94243652230216,0.00015844
2026-03-13T04:35:27.975456,-2.0431171415763223,173.72598094676067,427.2996782597209,0.00015844
2026-03-13T04:34:27.975456,-5.089973270764134,171.56837322330946,427.73259803663683,0.00015844
2026-03-13T04:33:27.975456,-8.127135210568316,169.38834400226665,428.23755358605956,0.00015844
2026-03-13T04:32:27.975456,-11.148783687797895,167.1719268624397,428.80920525369197,0.00015844
2026-03-13T04:31:27.975456,-14.148812747426717,164.90460583719073,429.44059926000796,0.00015844
2026-03-13T04:30:27.975456,-17.120707035735315,162.57110573839765,430.1232828717095,0.00015844
2026-03-13T04:29:27.975456,-20.0574061770126,160.15518512919084,430.8474491366536,0.00015844
2026-03-13T04:28:27.975456,-22.951152802910407,157.63943875950653,431.60210825025035,0.00015844
2026-03-13T04:27:27.975456,-25.793321193994952,155.00512213500602,432.3752821149408,0.00015844
2026-03-13T04:26:27.975456,-28.57422442270804,152.23201963506244,433.1542182387195,0.00015844
2026-03-13T04:25:27.975456,-31.282899737623453,149.2983902163353,433.92561879985215,0.00015844
2026-03-13T04:24:27.975456,-33.90687528384415,146.18104219767454,434.67588048623975,0.00015844
2026-03-13T04:23:27.975456,-36.431926918579556,142.85561137088982,435.3913405980109,0.00015844
2026-03-13T04:22:27.975456,-38.84184286462733,139.29714360462484,436.05852487789383,0.00015844
2026-03-13T04:21:27.975456,-41.11822725629621,135.48110963802085,436.6643925974468,0.00015844
2026-03-13T04:20:27.975456,-43.240391777091645,131.3849949273817,437.1965745717783,0.00015844
2026-03-13T04:19:27.975456,-45.18540645182932,126.99059051153102,437.64359998847397,0.00015844
2026-03-13T04:18:27.975456,-46.92840175090585,122.28703010317383,437.99510821022375,0.00015844
2026-03-13T04:17:27.975456,-48.443224502603314,117.27443760094907,438.2420420319637,0.00015844
2026-03-13T04:16:27.975456,-49.703533394108995,111.96774963119002,438.3768192342928,0.00015844
2026-03-13T04:15:27.975456,-50.68435718195418,106.39990223900344,438.39347966532074,0.00015844
2026-03-13T04:14:27.975456,-51.36402051247897,100.62326811616511,438.28780549604284,0.00015844
2026-03-13T04:13:27.975456,-51.7261867846013,94.70824687432288,438.05741272327015,0.00015844
2026-03-13T04:12:27.975456,-51.7616333099155,88.73846068190191,437.70181243491527,0.00015844
2026-03-13T04:11:27.975456,-51.46934360811542,82.8030482410368,437.2224408013276,0.00015844
2026-03-13T04:10:27.975456,-50.85662880992098,76.98765196096419,436.62265721167034,0.00015844
2026-03-13T04:09:27.975456,-49.93824502169848,71.36623951022952,435.90771043440395,0.00015844
2026-03-13T04:08:27.975456,-48.73474383716825,65.99554881408997,435.08467314492043,0.00015844
2026-03-13T04:07:27.975456,-47.27045608742191,60.91291837262602,434.16234563064035,0.00015844
2026-03-13T04:06:27.975456,-45.57151255351318,56.137159457174825,433.151129951953,0.00015844
2026-03-13T04:05:27.975456,-43.66418793335774,51.67144715597516,432.06287630510815,0.00015844
2026-03-13T04:04:27.975456,-41.57369730458845,47.50708248817317,430.91070379592844,0.00015844
2026-03-13T04:03:27.975456,-39.323444563819386,43.627231240455984,429.708798285924,0.00015844
2026-03-13T04:02:27.975456,-36.93464701694383,40.01012147500401,428.4721904084501,0.00015844
2026-03-13T04:01:27.975456,-34.426234548837684,36.63150562097138,427.216517262902,0.00015844
2026-03-13T04:00:27.975456,-31.814927501036664,33.466400978183145,425.95777166947965,0.00015844
2026-03-13T03:59:27.975456,-29.11541707354937,30.490223085819842,424.71204319412885,0.00015844
2026-03-13T03:58:27.975456,-26.340594283025034,27.67945475634385,423.49525542069506,0.00015844
2026-03-13T03:57:27.975456,-23.50179267482614,25.011983505468304,422.3229041422936,0.00015844
2026-03-13T03:56:27.975456,-20.60902439222603,22.467214911186684,421.2098012545539,0.00015844
2026-03-13T03:55:27.975456,-17.671199098737922,20.02604201930284,420.16982914877315,0.00015844
2026-03-13T03:54:27.975456,-14.69632158552554,17.670727023444243,419.2157103148657,0.00015844
